COUNTRY_CODE;MERCHANT_ID;PRODUCT_ID;ORDER_ID;ORDERLINE_ID;ORDER_DATE;DATE_SAV_CREATION;DATE_REFUND
fr-fr;892;3217;3315207;3323730;2020-07-01 20:00:05.000;2020-07-05 21:48:09.000;2020-08-30 09:54:17.000
fr-fr;332;10745;3315208;3323731;2020-07-01 20:00:07.000;;
fr-fr;168;17486;3315210;3323733;2020-07-01 20:00:38.000;;
es-es;138;14561;3315211;3323734;2020-07-01 20:01:17.000;2020-07-12 11:10:36.000;
fr-fr;282;2330;3315212;3323735;2020-07-01 20:01:19.000;;
fr-fr;282;2330;3315213;3323736;2020-07-01 20:01:20.000;2020-07-02 16:52:25.000;
fr-fr;904;11380;3315214;3323737;2020-07-01 20:01:28.000;;
fr-fr;918;124998;3315215;3323738;2020-07-01 20:01:30.000;;
fr-fr;491;10743;3315216;3323739;2020-07-01 20:01:55.000;2020-07-03 23:01:27.000;
de-de;835;10744;3315217;3323740;2020-07-01 20:01:59.000;2020-07-06 14:48:46.000;
fr-fr;332;39997;3315218;3323741;2020-07-01 20:02:05.000;;
es-es;332;3215;3315219;3323742;2020-07-01 20:02:17.000;2020-07-04 16:24:40.000;
fr-fr;180;14569;3315220;3323743;2020-07-01 20:02:18.000;;
fr-fr;116;36829;3315221;3323744;2020-07-01 20:02:21.000;2020-07-08 18:53:14.000;
es-es;440;127685;3315222;3323745;2020-07-01 20:02:24.000;;
es-es;767;127703;3315223;3323746;2020-07-01 20:02:24.000;;
fr-fr;331;21888;3315224;3323747;2020-07-01 20:02:30.000;;
es-es;767;1797;3315225;3323748;2020-07-01 20:02:31.000;2020-07-03 18:50:18.000;
es-es;835;3207;3315226;3323749;2020-07-01 20:02:37.000;2020-07-02 21:03:46.000;
fr-fr;546;3217;3315227;3323750;2020-07-01 20:03:00.000;;
fr-fr;233;14561;3315228;3323751;2020-07-01 20:03:06.000;2020-07-07 16:12:59.000;
fr-fr;79;121688;3315229;3323752;2020-07-01 20:03:06.000;;
fr-fr;1124;2174;3315230;3323753;2020-07-01 20:03:17.000;;
fr-fr;385;1700;3315231;3323754;2020-07-01 20:03:20.000;;
fr-fr;79;19050;3315232;3323755;2020-07-01 20:03:25.000;;
fr-fr;996;1224;3315233;3323756;2020-07-01 20:03:55.000;;
fr-fr;332;14663;3315236;3323759;2020-07-01 20:04:32.000;2020-09-17 20:09:57.000;
fr-fr;1001;146533;3315237;3323760;2020-07-01 20:04:50.000;;
fr-fr;4;101026;3315238;3323761;2020-07-01 20:04:50.000;;
fr-fr;860;18583;3315239;3323762;2020-07-01 20:05:01.000;;
fr-fr;342;16746;3315240;3323763;2020-07-01 20:05:07.000;;
fr-fr;1167;23680;3315241;3323764;2020-07-01 20:05:18.000;;
es-es;405;1228;3315242;3323765;2020-07-01 20:05:29.000;2020-07-05 14:08:10.000;2020-12-24 09:21:49.000
fr-fr;414;3206;3315243;3323766;2020-07-01 20:05:44.000;2020-07-03 22:14:18.000;
fr-fr;205;12968;3315244;3323767;2020-07-01 20:06:50.000;;
de-de;138;14561;3315245;3323768;2020-07-01 20:06:53.000;;
fr-fr;233;15023;3315251;3323774;2020-07-01 20:08:37.000;;
fr-fr;78;6518;3315252;3323775;2020-07-01 20:08:52.000;;
fr-fr;713;14555;3315254;3323777;2020-07-01 20:09:13.000;;
fr-fr;1045;17066;3315255;3323778;2020-07-01 20:09:13.000;;
fr-fr;835;10744;3315260;3323783;2020-07-01 20:09:47.000;2020-07-05 22:55:32.000;
fr-fr;713;16866;3315261;3323784;2020-07-01 20:09:48.000;;
fr-fr;78;36833;3315262;3323785;2020-07-01 20:10:01.000;;
es-es;835;3207;3315263;3323786;2020-07-01 20:10:16.000;;
fr-fr;668;83241;3315264;3323787;2020-07-01 20:10:25.000;;
fr-fr;414;1794;3315265;3323788;2020-07-01 20:10:45.000;;
fr-fr;220;1859;3315267;3323790;2020-07-01 20:11:13.000;;
fr-fr;283;16746;3315268;3323791;2020-07-01 20:11:13.000;;
es-es;138;14558;3315269;3323792;2020-07-01 20:11:39.000;;
fr-fr;332;3215;3315270;3323793;2020-07-01 20:11:40.000;;
fr-fr;795;3220;3315271;3323794;2020-07-01 20:11:56.000;2020-07-01 21:29:31.000;2020-07-03 12:13:55.000
fr-fr;168;3214;3315273;3323796;2020-07-01 20:12:04.000;2020-07-07 00:28:30.000;
fr-fr;168;3214;3315274;3323797;2020-07-01 20:12:28.000;;2020-07-03 02:09:33.000
fr-fr;996;1544;3315275;3323798;2020-07-01 20:12:43.000;2020-09-26 22:04:53.000;
fr-fr;996;1224;3315277;3323800;2020-07-01 20:13:40.000;;
fr-fr;332;3215;3315278;3323801;2020-07-01 20:13:58.000;;
fr-fr;807;3221;3315279;3323802;2020-07-01 20:13:58.000;;
fr-fr;283;16746;3315281;3323804;2020-07-01 20:14:59.000;2020-07-05 12:19:25.000;2020-07-17 13:45:26.000
fr-fr;39;46446;3315282;3323805;2020-07-01 20:15:06.000;;
fr-fr;342;2180;3315283;3323806;2020-07-01 20:15:22.000;2020-10-05 01:16:32.000;
fr-fr;1082;146394;3315284;3323807;2020-07-01 20:15:38.000;;
fr-fr;668;35509;3315285;3323808;2020-07-01 20:15:41.000;;
fr-fr;996;1224;3315286;3323809;2020-07-01 20:16:07.000;;
fr-fr;39;23992;3315287;3323810;2020-07-01 20:16:22.000;2020-07-01 20:31:02.000;2020-07-02 13:10:04.000
fr-fr;979;1681;3315288;3323811;2020-07-01 20:16:48.000;;
fr-fr;220;14562;3315289;3323812;2020-07-01 20:16:53.000;2020-07-01 21:17:27.000;2020-07-02 12:27:13.000
fr-fr;68;2174;3315291;3323814;2020-07-01 20:17:05.000;;
de-de;704;15023;3315292;3323815;2020-07-01 20:17:36.000;2020-09-23 01:02:32.000;
es-es;353;1224;3315294;3323817;2020-07-01 20:18:19.000;;
fr-fr;489;43119;3315296;3323819;2020-07-01 20:18:31.000;;
fr-fr;807;3214;3315297;3323820;2020-07-01 20:18:39.000;;
fr-fr;332;3206;3315300;3323823;2020-07-01 20:19:08.000;;
fr-fr;918;124998;3315301;3323824;2020-07-01 20:19:19.000;2020-11-16 10:14:45.000;
fr-fr;668;15060;3315302;3323825;2020-07-01 20:19:20.000;;
fr-fr;332;3217;3315304;3323827;2020-07-01 20:19:37.000;2020-12-22 20:12:19.000;
fr-fr;332;3217;3315305;3323828;2020-07-01 20:19:53.000;;
fr-fr;116;25744;3315306;3323829;2020-07-01 20:19:55.000;;
fr-fr;25;3220;3315307;3323830;2020-07-01 20:20:09.000;;
fr-fr;220;1859;3315308;3323831;2020-07-01 20:20:16.000;;
fr-fr;332;3215;3315310;3323833;2020-07-01 20:20:39.000;;
fr-fr;796;21902;3315311;3323834;2020-07-01 20:20:58.000;;
fr-fr;414;3220;3315312;3323835;2020-07-01 20:21:34.000;2020-07-04 11:28:04.000;
fr-fr;851;14099;3315313;3323836;2020-07-01 20:21:46.000;;
de-de;383;1794;3315315;3323838;2020-07-01 20:22:44.000;;
fr-fr;68;99151;3315316;3323839;2020-07-01 20:23:20.000;;
fr-fr;807;3221;3315317;3323840;2020-07-01 20:24:15.000;;
fr-fr;41;28042;3315318;3323841;2020-07-01 20:24:31.000;;
fr-fr;332;16746;3315319;3323842;2020-07-01 20:24:39.000;;
fr-fr;413;3218;3315320;3323843;2020-07-01 20:24:44.000;;
fr-fr;713;14555;3315321;3323844;2020-07-01 20:24:58.000;;
es-es;332;15026;3315322;3323845;2020-07-01 20:25:14.000;2020-07-03 22:36:14.000;
es-es;80;2174;3315325;3323848;2020-07-01 20:25:56.000;;
fr-fr;256;1224;3315327;3323850;2020-07-01 20:26:28.000;2020-07-04 10:48:04.000;
fr-fr;87;10236;3315328;3323851;2020-07-01 20:26:34.000;;
fr-fr;220;14562;3315329;3323852;2020-07-01 20:26:38.000;;
de-de;78;35071;3315331;3323854;2020-07-01 20:27:19.000;;
fr-fr;186;10338;3315332;3323855;2020-07-01 20:27:41.000;;
fr-fr;851;13651;3315333;3323856;2020-07-01 20:27:42.000;;
fr-fr;769;1794;3315336;3323859;2020-07-01 20:28:05.000;;
fr-fr;282;1755;3315340;3323863;2020-07-01 20:28:45.000;;
fr-fr;260;14570;3315342;3323865;2020-07-01 20:28:54.000;;
de-de;138;12273;3315343;3323866;2020-07-01 20:29:06.000;;
fr-fr;851;14099;3315344;3323867;2020-07-01 20:29:10.000;;
fr-fr;546;3217;3315345;3323868;2020-07-01 20:29:12.000;;
fr-fr;803;2433;3315346;3323869;2020-07-01 20:29:28.000;;
fr-fr;713;14555;3315347;3323870;2020-07-01 20:29:37.000;;
fr-fr;803;1613;3315348;3323871;2020-07-01 20:29:43.000;;
fr-fr;282;2330;3315349;3323872;2020-07-01 20:29:44.000;;
fr-fr;183;10235;3315353;3323876;2020-07-01 20:30:17.000;;
fr-fr;713;14555;3315354;3323877;2020-07-01 20:30:26.000;2020-12-16 08:40:31.000;
fr-fr;68;12953;3315355;3323878;2020-07-01 20:30:30.000;;
fr-fr;332;14550;3315356;3323879;2020-07-01 20:30:33.000;2020-07-04 10:22:35.000;2020-09-13 19:11:02.000
fr-fr;342;1755;3315357;3323880;2020-07-01 20:30:57.000;2020-07-13 15:11:39.000;
fr-fr;15;71503;3315358;3323881;2020-07-01 20:31:09.000;;
fr-fr;1;3206;3315359;3323882;2020-07-01 20:31:21.000;;
fr-fr;769;1794;3315360;3323883;2020-07-01 20:31:30.000;;
fr-fr;826;1859;3315361;3323884;2020-07-01 20:31:37.000;;
fr-fr;1083;132943;3315363;3323886;2020-07-01 20:31:53.000;;
fr-fr;78;10334;3315364;3323887;2020-07-01 20:32:10.000;;
es-es;752;1208;3315365;3323888;2020-07-01 20:32:13.000;2021-01-12 17:22:22.000;
es-es;779;21896;3315367;3323890;2020-07-01 20:32:39.000;;
fr-fr;332;21902;3315368;3323891;2020-07-01 20:33:09.000;;
fr-fr;929;97585;3315369;3323892;2020-07-01 20:33:20.000;;
fr-fr;342;1755;3315370;3323893;2020-07-01 20:33:20.000;;
es-es;282;1755;3315371;3323894;2020-07-01 20:33:34.000;;
fr-fr;866;99151;3315372;3323895;2020-07-01 20:33:41.000;;
fr-fr;220;1859;3315374;3323897;2020-07-01 20:34:37.000;;
fr-fr;413;3218;3315375;3323898;2020-07-01 20:35:12.000;;
fr-fr;859;3215;3315376;3323899;2020-07-01 20:35:44.000;2020-07-18 18:24:49.000;
fr-fr;627;10318;3315377;3323900;2020-07-01 20:35:55.000;2020-07-05 19:29:06.000;2020-07-23 21:32:24.000
fr-fr;112;23384;3315378;3323901;2020-07-01 20:36:38.000;2021-03-11 18:59:56.000;
fr-fr;78;2294;3315379;3323902;2020-07-01 20:37:39.000;2020-07-05 15:48:14.000;
fr-fr;803;2431;3315380;3323903;2020-07-01 20:37:48.000;;
es-es;332;15023;3315381;3323904;2020-07-01 20:38:02.000;;
fr-fr;716;134084;3315382;3323905;2020-07-01 20:38:39.000;;
fr-fr;68;2294;3315384;3323907;2020-07-01 20:39:25.000;2020-10-04 14:22:49.000;
fr-fr;60;12164;3315385;3323908;2020-07-01 20:39:58.000;;
fr-fr;342;36827;3315386;3323909;2020-07-01 20:39:59.000;2020-08-18 13:11:06.000;
fr-fr;71;114368;3315387;3323910;2020-07-01 20:40:03.000;;
fr-fr;985;1224;3315388;3323911;2020-07-01 20:40:19.000;2020-07-17 13:49:34.000;
fr-fr;866;99151;3315389;3323912;2020-07-01 20:40:35.000;;
fr-fr;489;34864;3315390;3323913;2020-07-01 20:42:04.000;;
fr-fr;769;1794;3315391;3323914;2020-07-01 20:42:09.000;;
fr-fr;478;1188;3315392;3323915;2020-07-01 20:42:15.000;;
fr-fr;713;14555;3315393;3323916;2020-07-01 20:42:30.000;;
fr-fr;78;1291;3315394;3323917;2020-07-01 20:42:32.000;;
fr-fr;385;13766;3315395;3323918;2020-07-01 20:42:59.000;;
fr-fr;985;3779;3315396;3323919;2020-07-01 20:43:03.000;2020-08-20 13:07:50.000;
es-es;138;14558;3315397;3323920;2020-07-01 20:43:35.000;;
fr-fr;337;122994;3315398;3323921;2020-07-01 20:43:37.000;;
fr-fr;153;3215;3315399;3323922;2020-07-01 20:44:49.000;;
fr-fr;80;3207;3315400;3323923;2020-07-01 20:45:00.000;2020-07-04 16:50:19.000;
fr-fr;407;15026;3315401;3323924;2020-07-01 20:45:05.000;2020-07-04 14:11:16.000;
fr-fr;904;1224;3315402;3323925;2020-07-01 20:46:33.000;2020-07-05 12:16:33.000;
fr-fr;668;14524;3315403;3323926;2020-07-01 20:46:53.000;;
es-es;835;3207;3315404;3323927;2020-07-01 20:47:09.000;2020-07-05 17:50:37.000;
fr-fr;807;3207;3315405;3323928;2020-07-01 20:47:17.000;;
es-es;918;3207;3315406;3323929;2020-07-01 20:47:29.000;;
fr-fr;779;21896;3315408;3323931;2020-07-01 20:48:22.000;;
fr-fr;332;36835;3315409;3323932;2020-07-01 20:49:08.000;2020-07-05 11:48:47.000;
es-es;116;36827;3315411;3323934;2020-07-01 20:49:17.000;;
es-es;323;1859;3315412;3323935;2020-07-01 20:49:51.000;;
fr-fr;803;2431;3315413;3323936;2020-07-01 20:49:55.000;;
fr-fr;1001;116778;3315414;3323937;2020-07-01 20:50:18.000;2020-07-12 12:40:51.000;
fr-fr;713;24216;3315415;3323938;2020-07-01 20:50:28.000;2020-12-27 20:21:03.000;
fr-fr;807;3207;3315418;3323941;2020-07-01 20:51:10.000;2020-07-05 11:23:13.000;
fr-fr;769;1794;3315419;3323942;2020-07-01 20:51:17.000;;
es-es;94;11948;3315421;3323944;2020-07-01 20:52:02.000;;
fr-fr;183;10235;3315422;3323945;2020-07-01 20:53:09.000;2020-07-12 22:13:01.000;
fr-fr;1082;25213;3315423;3323946;2020-07-01 20:53:27.000;;
de-de;383;1870;3315424;3323947;2020-07-01 20:53:29.000;2021-01-03 17:40:27.000;
fr-fr;807;3221;3315426;3323949;2020-07-01 20:53:39.000;;
fr-fr;638;11380;3315427;3323950;2020-07-01 20:54:15.000;;
fr-fr;807;3214;3315428;3323951;2020-07-01 20:54:18.000;;
fr-fr;996;3206;3315429;3323952;2020-07-01 20:54:31.000;;
fr-fr;25;1870;3315430;3323953;2020-07-01 20:54:51.000;2020-07-05 00:22:18.000;
fr-fr;233;2294;3315432;3323955;2020-07-01 20:56:19.000;;
fr-fr;803;2433;3315433;3323956;2020-07-01 20:56:45.000;;
es-es;840;14562;3315434;3323957;2020-07-01 20:56:49.000;2020-07-02 02:19:33.000;
fr-fr;332;1794;3315435;3323958;2020-07-01 20:57:11.000;;
fr-fr;638;11380;3315436;3323959;2020-07-01 20:57:13.000;;
fr-fr;80;1188;3315437;3323960;2020-07-01 20:57:21.000;;
es-es;713;14577;3315438;3323961;2020-07-01 20:57:30.000;;
fr-fr;904;2290;3315439;3323962;2020-07-01 20:57:43.000;;
fr-fr;68;4076;3315440;3323963;2020-07-01 20:57:43.000;;
es-es;365;14555;3315441;3323964;2020-07-01 20:58:01.000;;
es-es;68;1859;3315442;3323965;2020-07-01 20:58:09.000;2020-07-07 02:05:01.000;
fr-fr;26;1613;3315444;3323967;2020-07-01 20:58:30.000;2020-07-23 01:31:46.000;
fr-fr;332;14663;3315445;3323968;2020-07-01 20:58:32.000;;
fr-fr;1;2294;3315447;3323970;2020-07-01 20:59:33.000;;
fr-be;918;16746;3315448;3323971;2020-07-01 20:59:52.000;;
fr-fr;166;1755;3315449;3323972;2020-07-01 20:59:59.000;;
fr-fr;332;16746;3315450;3323973;2020-07-01 21:00:05.000;;
fr-fr;713;15024;3315451;3323974;2020-07-01 21:00:10.000;;
fr-fr;806;3693;3315452;3323975;2020-07-01 21:00:20.000;;
de-de;332;15028;3315454;3323977;2020-07-01 21:01:57.000;;
fr-fr;769;6517;3315455;3323978;2020-07-01 21:02:08.000;;
fr-fr;168;1694;3315456;3323979;2020-07-01 21:02:37.000;;
fr-fr;233;14558;3315457;3323980;2020-07-01 21:02:42.000;2020-07-23 23:28:24.000;
fr-fr;337;102339;3315459;3323982;2020-07-01 21:03:50.000;;
fr-fr;746;16746;3315460;3323983;2020-07-01 21:04:02.000;2020-07-07 16:37:14.000;
fr-be;1177;3215;3315463;3323986;2020-07-01 21:04:18.000;;
fr-fr;166;1755;3315464;3323987;2020-07-01 21:04:19.000;2020-07-12 15:15:59.000;
fr-fr;807;3221;3315465;3323988;2020-07-01 21:04:32.000;2020-07-05 18:36:50.000;
fr-fr;803;2433;3315467;3323990;2020-07-01 21:04:45.000;;
fr-fr;478;3216;3315468;3323991;2020-07-01 21:05:11.000;;
es-es;332;1755;3315470;3323993;2020-07-01 21:05:23.000;;
fr-fr;353;1188;3315471;3323994;2020-07-01 21:06:06.000;;
fr-fr;25;1794;3315472;3323995;2020-07-01 21:06:16.000;;
fr-fr;507;36835;3315473;3323996;2020-07-01 21:06:25.000;;
fr-fr;332;3217;3315474;3323997;2020-07-01 21:06:29.000;2020-07-05 12:14:18.000;
fr-fr;478;3214;3315475;3323998;2020-07-01 21:06:37.000;;
fr-fr;166;1755;3315476;3323999;2020-07-01 21:06:45.000;;
fr-fr;638;11380;3315477;3324000;2020-07-01 21:07:12.000;2020-08-16 10:43:44.000;2020-11-15 17:05:48.000
fr-fr;205;13836;3315481;3324004;2020-07-01 21:08:31.000;;
fr-fr;1001;123585;3315482;3324005;2020-07-01 21:08:35.000;2020-07-07 15:44:31.000;
fr-fr;985;40210;3315483;3324006;2020-07-01 21:08:37.000;;
fr-fr;353;1224;3315484;3324007;2020-07-01 21:08:50.000;2020-10-03 00:47:51.000;
fr-fr;170;26705;3315486;3324009;2020-07-01 21:08:59.000;;
fr-fr;1040;1384;3315487;3324010;2020-07-01 21:10:24.000;2020-07-03 11:32:37.000;
fr-fr;478;1224;3315488;3324011;2020-07-01 21:10:32.000;;
fr-fr;979;1264;3315489;3324012;2020-07-01 21:10:45.000;;
fr-fr;56;3222;3315490;3324013;2020-07-01 21:10:46.000;2020-07-26 02:28:00.000;
fr-fr;332;2174;3315491;3324014;2020-07-01 21:10:53.000;;
fr-fr;183;17775;3315492;3324015;2020-07-01 21:11:00.000;;
fr-fr;166;1755;3315493;3324016;2020-07-01 21:11:06.000;;
es-es;332;14663;3315494;3324017;2020-07-01 21:11:12.000;;
fr-fr;166;1755;3315495;3324018;2020-07-01 21:11:18.000;;
fr-fr;87;10236;3315496;3324019;2020-07-01 21:11:18.000;2020-10-11 00:54:33.000;
fr-fr;866;17894;3315497;3324020;2020-07-01 21:11:44.000;2020-07-10 21:30:06.000;
es-es;1178;3206;3315498;3324021;2020-07-01 21:12:26.000;;
fr-fr;3;21872;3315499;3324022;2020-07-01 21:12:38.000;;
fr-fr;991;3209;3315500;3324023;2020-07-01 21:12:48.000;2020-07-06 16:16:01.000;
de-de;835;10744;3315501;3324024;2020-07-01 21:13:32.000;;
es-es;918;3209;3315502;3324025;2020-07-01 21:13:33.000;;
fr-fr;205;13836;3315503;3324026;2020-07-01 21:13:34.000;;
fr-fr;332;21902;3315504;3324027;2020-07-01 21:13:34.000;2020-07-03 23:54:50.000;
fr-fr;668;40318;3315505;3324028;2020-07-01 21:13:43.000;;
fr-fr;491;14561;3315506;3324029;2020-07-01 21:13:43.000;;
fr-fr;991;3222;3315507;3324030;2020-07-01 21:13:54.000;;
fr-fr;25;14555;3315508;3324031;2020-07-01 21:14:30.000;;
es-es;1178;10743;3315509;3324032;2020-07-01 21:14:32.000;;
fr-fr;1150;2174;3315512;3324035;2020-07-01 21:15:55.000;;
fr-fr;769;6517;3315513;3324036;2020-07-01 21:16:18.000;;
fr-fr;78;2330;3315514;3324037;2020-07-01 21:16:18.000;;
fr-fr;69;35995;3315515;3324038;2020-07-01 21:16:34.000;;
fr-fr;478;3214;3315516;3324039;2020-07-01 21:16:43.000;;
fr-fr;985;17764;3315517;3324040;2020-07-01 21:16:54.000;;
de-de;835;10744;3315518;3324041;2020-07-01 21:17:51.000;2020-07-05 14:27:34.000;
fr-fr;529;27951;3315519;3324042;2020-07-01 21:17:51.000;;
fr-fr;153;3215;3315520;3324043;2020-07-01 21:17:55.000;;
fr-fr;78;6516;3315522;3324045;2020-07-01 21:18:11.000;;
fr-fr;138;1550;3315523;3324046;2020-07-01 21:19:02.000;2020-07-09 14:21:45.000;2020-09-07 12:01:07.000
fr-fr;39;1797;3315524;3324047;2020-07-01 21:19:35.000;2020-07-14 11:59:12.000;
es-es;116;3221;3315525;3324048;2020-07-01 21:19:38.000;;
fr-fr;39;24021;3315526;3324049;2020-07-01 21:20:01.000;;
fr-fr;342;10744;3315528;3324051;2020-07-01 21:20:05.000;;
fr-fr;782;1755;3315530;3324053;2020-07-01 21:20:27.000;2020-07-05 23:27:30.000;
fr-be;713;14555;3315531;3324054;2020-07-01 21:20:32.000;;
fr-fr;332;14572;3315532;3324055;2020-07-01 21:21:16.000;2020-07-04 09:49:42.000;
fr-fr;807;3221;3315534;3324057;2020-07-01 21:22:05.000;2020-07-06 23:05:47.000;
fr-fr;595;2225;3315540;3324063;2020-07-01 21:23:07.000;2020-07-23 13:57:40.000;2020-09-20 16:17:46.000
es-es;342;21902;3315541;3324064;2020-07-01 21:23:07.000;2020-07-02 11:51:44.000;
fr-fr;803;2431;3315542;3324065;2020-07-01 21:23:16.000;2020-07-06 21:08:28.000;
fr-fr;256;1859;3315543;3324066;2020-07-01 21:23:23.000;;
fr-fr;138;1645;3315544;3324067;2020-07-01 21:23:31.000;2020-11-13 20:43:24.000;
fr-fr;256;10746;3315545;3324068;2020-07-01 21:23:34.000;;
fr-fr;331;15028;3315547;3324070;2020-07-01 21:23:44.000;;
fr-fr;39;1797;3315549;3324072;2020-07-01 21:23:49.000;;
de-de;835;3215;3315550;3324073;2020-07-01 21:24:13.000;;
fr-fr;332;15026;3315551;3324074;2020-07-01 21:24:45.000;;
fr-fr;220;1859;3315553;3324076;2020-07-01 21:25:04.000;;
de-de;332;15023;3315554;3324077;2020-07-01 21:25:29.000;;
fr-fr;78;1191;3315555;3324078;2020-07-01 21:25:30.000;2020-07-21 17:32:10.000;
fr-fr;56;1700;3315556;3324079;2020-07-01 21:25:48.000;;
es-es;323;1797;3315557;3324080;2020-07-01 21:26:28.000;2020-07-04 15:02:10.000;
fr-fr;604;12590;3315558;3324081;2020-07-01 21:26:49.000;;
fr-fr;716;19155;3315559;3324082;2020-07-01 21:26:59.000;2020-07-09 13:02:23.000;2020-07-20 13:09:48.000
fr-fr;332;2174;3315560;3324083;2020-07-01 21:27:30.000;;
fr-fr;77;47602;3315561;3324084;2020-07-01 21:27:40.000;2020-07-08 15:29:39.000;
fr-fr;256;1224;3315563;3324086;2020-07-01 21:27:59.000;;
fr-fr;979;1184;3315564;3324087;2020-07-01 21:28:05.000;;
fr-fr;256;14558;3315565;3324088;2020-07-01 21:28:18.000;;
fr-fr;1149;78113;3315566;3324089;2020-07-01 21:28:19.000;2020-07-10 21:35:18.000;2020-10-04 16:48:03.000
fr-fr;25;10401;3315567;3324090;2020-07-01 21:29:26.000;;
fr-fr;231;117543;3315568;3324091;2020-07-01 21:29:26.000;2020-07-06 20:29:00.000;
fr-fr;56;1642;3315570;3324093;2020-07-01 21:29:45.000;;
fr-fr;110;42479;3315571;3324094;2020-07-01 21:29:45.000;;
es-es;835;3207;3315572;3324095;2020-07-01 21:30:05.000;;
es-es;985;1643;3315573;3324096;2020-07-01 21:30:10.000;;
fr-fr;1;2294;3315574;3324097;2020-07-01 21:30:17.000;;
fr-fr;414;3206;3315575;3324098;2020-07-01 21:30:35.000;;
fr-fr;807;3214;3315576;3324099;2020-07-01 21:30:35.000;2020-07-06 20:47:47.000;
fr-fr;807;3221;3315577;3324100;2020-07-01 21:30:41.000;;
fr-fr;769;1859;3315578;3324101;2020-07-01 21:30:50.000;2020-07-05 11:53:45.000;
fr-fr;25;14555;3315579;3324102;2020-07-01 21:32:00.000;;
fr-fr;782;1755;3315580;3324103;2020-07-01 21:32:06.000;;
fr-fr;918;124998;3315581;3324104;2020-07-01 21:32:06.000;;
fr-fr;996;1544;3315582;3324105;2020-07-01 21:33:22.000;2020-07-05 15:42:29.000;2020-07-18 20:17:24.000
fr-fr;342;1755;3315584;3324107;2020-07-01 21:33:36.000;2020-07-15 20:03:48.000;2020-08-09 15:23:22.000
fr-fr;13;6518;3328372;3336940;2020-07-05 00:25:35.000;;
fr-fr;256;1859;3328373;3336941;2020-07-05 00:26:40.000;2020-08-22 00:50:02.000;
fr-fr;752;1229;3328375;3336943;2020-07-05 00:26:42.000;2020-07-10 15:37:44.000;
fr-fr;138;16866;3328377;3336945;2020-07-05 00:27:08.000;;
fr-fr;769;1794;3328381;3336949;2020-07-05 00:27:30.000;;
de-de;985;14663;3328382;3336950;2020-07-05 00:28:13.000;2020-07-11 15:27:06.000;2020-07-31 20:11:07.000
fr-fr;256;14892;3328383;3336951;2020-07-05 00:28:16.000;2020-07-05 17:46:22.000;
fr-fr;918;3219;3328386;3336954;2020-07-05 00:28:52.000;;
fr-fr;491;14561;3328387;3336955;2020-07-05 00:28:52.000;2020-07-05 11:29:27.000;
fr-fr;1;3226;3328388;3336956;2020-07-05 00:29:00.000;;
fr-fr;80;14555;3328390;3336958;2020-07-05 00:29:10.000;;
fr-fr;168;1793;3328391;3336959;2020-07-05 00:29:17.000;;
fr-fr;353;3220;3328392;3336960;2020-07-05 00:29:20.000;;
fr-fr;1;2290;3328394;3336962;2020-07-05 00:29:24.000;2020-07-11 21:29:10.000;
es-es;342;1871;3328396;3336964;2020-07-05 00:29:51.000;2020-07-06 19:43:11.000;
fr-fr;220;14562;3328397;3336965;2020-07-05 00:30:28.000;2020-07-10 17:34:22.000;
fr-fr;491;3207;3328398;3336966;2020-07-05 00:30:29.000;;
fr-fr;331;21888;3328399;3336967;2020-07-05 00:30:30.000;;
fr-fr;680;39925;3328404;3336972;2020-07-05 00:30:58.000;2020-07-10 00:05:45.000;
fr-fr;668;58874;3328405;3336973;2020-07-05 00:31:08.000;;
fr-fr;881;16746;3328406;3336974;2020-07-05 00:31:35.000;2020-07-16 01:53:40.000;
fr-fr;1;2290;3328407;3336975;2020-07-05 00:32:27.000;;
fr-fr;491;3207;3328408;3336976;2020-07-05 00:32:32.000;2020-11-03 10:22:48.000;
fr-fr;713;14550;3328410;3336978;2020-07-05 00:32:51.000;2020-07-09 18:04:30.000;
fr-fr;807;3207;3328412;3336980;2020-07-05 00:33:08.000;;
fr-fr;560;14559;3328413;3336981;2020-07-05 00:33:31.000;2020-07-11 18:52:11.000;
es-es;383;1385;3328414;3336982;2020-07-05 00:33:34.000;2020-07-05 21:14:37.000;2020-07-09 13:43:02.000
es-es;491;3207;3328415;3336983;2020-07-05 00:33:37.000;2020-07-05 00:42:11.000;
es-es;407;14575;3328416;3336984;2020-07-05 00:33:39.000;2020-07-09 19:28:20.000;
de-de;1177;3215;3328417;3336985;2020-07-05 00:34:00.000;;
fr-fr;353;3215;3328418;3336986;2020-07-05 00:34:16.000;;
es-es;342;1859;3328419;3336987;2020-07-05 00:34:23.000;;
es-es;674;14561;3328420;3336988;2020-07-05 00:34:45.000;;
fr-fr;56;136490;3328421;3336989;2020-07-05 00:34:46.000;;
fr-fr;13;1755;3328422;3336990;2020-07-05 00:35:00.000;;
fr-be;407;3225;3328423;3336991;2020-07-05 00:35:42.000;;
es-es;674;3218;3328424;3336992;2020-07-05 00:35:46.000;;
fr-fr;491;14558;3328425;3336993;2020-07-05 00:35:46.000;;
fr-fr;595;17775;3328426;3336994;2020-07-05 00:35:46.000;2020-07-10 17:27:01.000;
fr-fr;78;1719;3328427;3336995;2020-07-05 00:36:14.000;;
fr-fr;256;10743;3328428;3336996;2020-07-05 00:36:16.000;;
fr-fr;13;6518;3328429;3336997;2020-07-05 00:36:28.000;;
